YEAR,NAME OF THE SACCO, FINANCIAL INVESTMENT  ,CASH & CASH EQUIVALENT,GROSS LOAN,TOTAL EXPENSE,CORE CAPITAL,TOTAL DEPOSIT,LIQUID ASSET,Net Income,TOTAL REVENUE, NPL ,
2020,METROPOLITAN NATIONAL," 71,071,638.00 "," 634,759,854.00 "," 16,668,225,635.00 "," 363,979,179.00 "," 3,064,230,035.00 "," 7,641,485,721.00 "," 639,555,643.00 "," 340,450,519.00 "," 1,986,415,029.00 "," 2,022,931,076.00 ",
2020,MOMBASA PORT ," 555,739,556.00 "," 1,573,259,108.90 "," 4,326,721,725.24 "," 202,014,949.45 "," 1,919,720,492.69 "," 3,515,235,903.55 "," 1,573,259,108.90 "," 127,679,604.07 "," 817,814,915.42 "," 276,642,231.52 ",
2020,MUDETE TEAFACTORY ," 11,149,200.00 "," 81,077,695.52 "," 196,753,188.24 "," 26,714,252.68 "," 38,078,512.08 "," 223,166,442.71 "," 81,077,695.52 "," 19,846,149.08 "," 57,637,968.02 "," 54,576,625.58 ",
2020,MUKI ," 25,332,860.54 "," 141,882,506.17 "," 622,123,111.58 "," 98,118,785.41 "," 153,214,963.85 "," 644,398,018.16 "," 157,034,774.17 "," 49,836,988.08 "," 149,039,047.29 "," 32,851,811.35 ",
2020,MWALIMU NATIONAL ," 1,469,460,080.73 "," 3,967,338,794.67 "," 38,112,796,363.43 "," 2,093,495,099.70 "," 5,554,885,215.78 "," 41,421,321,684.62 "," 3,967,338,794.67 "," 242,606,149.39 "," 6,878,512,034.71 "," 1,101,080,470.47 ",
2020,MWIETHERI," 2,021,710.00 "," 42,887,049.98 "," 80,403,222.65 "," 13,698,269.13 "," 23,902,373.65 "," 74,051,624.59 "," 42,887,049.98 "," 8,162,747.80 "," 26,097,967.93 "," 19,048,102.06 ",
2020,MWITO," 17,700,368.00 "," 227,437,767.20 "," 1,750,844,148.00 "," 80,110,782.01 "," 343,253,209.60 "," 1,594,161,435.33 "," 227,437,767.20 "," 64,653,829.96 "," 277,626,956.47 "," 53,100,981.00 ",
2020,NACICO," 335,725,434.00 "," 397,561,987.70 "," 2,954,434,137.00 "," 371,097,263.48 "," 1,055,407,013.00 "," 2,804,927,958.63 "," 525,067,569.70 "," 80,706,115.99 "," 777,806,373.92 "," 114,873,445.00 ",
2020,NAFASI DT," 2,705,632.00 "," 129,954,282.31 "," 453,182,054.05 "," 45,736,662.21 "," 102,903,502.88 "," 428,636,736.41 "," 129,954,282.31 "," 41,249,390.21 "," 94,726,625.69 "," 12,556,498.00 ",
2020,NANDI FARMERS," 8,450,000.00 "," 6,850,763.63 "," 95,730,037.93 "," 8,501,812.08 "," 29,485,266.09 "," 75,046,282.12 "," 6,850,763.63 "," 5,421,547.18 "," 16,834,060.38 "," 5,325,020.05 ",
2020,NANYUKI EQUATOR," 3,234,750.00 "," 8,587,683.00 "," 92,587,879.00 "," 9,861,462.67 "," 43,172,468.12 "," 25,424,507.63 "," 8,587,683.00 "," 1,979,738.38 "," 13,547,795.81 "," 646,370.00 ",
2020,NATION DT," 102,043,442.24 "," 646,720,831.99 "," 1,549,826,892.15 "," 52,064,292.00 "," 299,068,546.73 "," 1,712,995,044.41 "," 746,720,831.99 "," 73,639,777.14 "," 283,431,196.17 "," 198,849,731.72 ",
2020,NAWIRI," 134,821,303.00 "," 234,857,955.00 "," 1,634,268,814.00 "," 170,778,491.00 "," 644,603,655.00 "," 777,448,327.00 "," 234,857,955.00 "," 245,990,640.00 "," 445,646,564.00 "," 137,343,391.00 ",
2020,NDEGE CHAI ," 234,034,562.78 "," 342,124,874.84 "," 2,687,917,360.90 "," 198,484,889.17 "," 435,288,129.65 "," 2,357,584,782.53 "," 504,640,899.62 "," 18,059,939.95 "," 533,007,285.46 "," 137,766,641.75 ",
2020,NDOSHA," 25,200,029.00 "," 5,088,276.82 "," 66,305,455.16 "," 16,469,875.83 "," 21,442,803.37 "," 129,425,884.83 "," 5,088,276.82 ","-1,772,957.64 "," 17,474,577.85 "," 10,175,045.50 ",
2020,NEWFORTIS," 156,070,612.00 "," 1,710,392,045.00 "," 5,863,446,194.00 "," 272,755,412.00 "," 1,369,864,561.00 "," 5,965,933,762.00 "," 1,720,886,963.00 "," 127,191,794.00 "," 1,130,040,664.00 "," 52,808,366.00 ",
2020,NEXUS," 165,522.00 "," 28,830,570.32 "," 90,635,540.12 "," 5,909,637.20 "," 24,754,956.14 "," 87,290,247.55 "," 28,830,570.32 "," 5,203,087.89 "," 13,386,134.89 "," 1,126,465.55 ",
2020,NGARISHA ," 33,025,041.36 "," 48,319,224.65 "," 2,314,886,882.48 "," 328,177,870.20 "," 547,353,989.88 "," 1,328,247,704.53 "," 81,344,266.01 "," 51,508,034.66 "," 627,611,927.51 "," 17,679,337.24 ",
2020,NRS ," 33,876,608.89 "," 14,969,882.92 "," 278,215,524.42 "," 38,080,734.24 "," 24,920,400.87 "," 344,008,116.97 "," 15,969,882.92 "," 15,008,811.42 "," 59,255,213.23 "," 18,991,873.14 ",
2020,NSSF," 325,422,910.00 "," 419,622,870.38 "," 1,643,937,901.82 "," 104,894,602.72 "," 54,800,167.11 "," 1,520,985,611.73 "," 419,622,870.38 "," 20,923,082.85 "," 320,505,593.03 "," 149,571,178.56 ",
2020,NUFAIKA ," 4,829,469.00 "," 39,780,946.00 "," 112,071,630.90 "," 6,890,741.90 "," 36,785,525.95 "," 119,788,605.58 "," 39,780,946.00 "," 13,445,847.24 "," 23,250,191.67 "," 10,233,186.19 ",
2020,NYALA VISION," 110,000.00 "," 161,538,683.51 "," 443,112,754.14 "," 44,478,898.50 "," 117,730,447.70 "," 466,061,590.16 "," 161,538,683.51 "," 46,478,812.82 "," 96,703,208.66 "," 18,812,263.74 ",
2020,NYAMBENE ARIMI," 5,080,418.42 "," 22,566,030.69 "," 210,910,363.11 "," 54,999,503.82 "," 88,396,495.95 "," 130,760,364.41 "," 22,566,030.69 "," 3,966,955.89 "," 66,374,310.41 "," 59,746,727.79 ",
2020,NYAMIRA TEA FARMERS," 20,398,216.00 "," 737,301.03 "," 94,401,502.64 "," 14,324,789.66 ","-25,735,053.26 "," 136,307,756.24 "," 737,301.03 ","-22,999,959.91 "," 9,928,968.35 "," 64,116,775.08 ",
2020,NYATI," 99,465,690.29 "," 452,404,525.75 "," 3,148,024,767.56 "," 130,281,198.61 "," 793,637,818.52 "," 2,392,626,061.80 "," 461,994,842.25 "," 447,357,209.04 "," 595,286,465.75 "," 135,782,140.11 ",
2020,OLLIN," 192,166,502.00 "," 1,029,880,287.00 "," 4,866,876,444.00 "," 238,505,499.00 "," 796,236,194.00 "," 4,080,866,272.00 "," 1,029,880,287.00 "," 136,069,033.00 "," 861,972,723.00 "," 130,059,328.00 ",
2020,ORIENT," 23,454.06 "," 8,340.18 "," 164,733.73 "," 16,266.29 ","-156,326.72 "," 386,017.98 "," 22,919.79 ","-22,275.71 "," 32,786.74 "," 44,394.76 ",
2020,PATNAS ," 184,230,313.00 "," 81,162,284.72 "," 186,897,163.32 "," 78,855,519.32 "," 78,381,289.98 "," 167,307,249.64 "," 81,277,284.72 "," 7,001,417.92 "," 118,169,989.55 "," 12,484,623.27 ",
2020,PRIME-TIME," 65,813,989.22 "," 124,951,123.12 "," 376,683,321.13 "," 37,433,543.86 "," 75,320,487.75 "," 628,218,050.83 "," 181,543,481.34 "," 45,294,027.13 "," 96,030,175.43 "," 31,741,435.81 ",
2020,PUAN ," 12,026,901.00 "," 32,998,078.87 "," 214,645,448.10 "," 17,653,280.00 "," 33,274,630.25 "," 202,821,428.00 "," 32,998,078.87 "," 1,261,478.00 "," 32,812,146.00 "," 7,801,859.00 ",
2020,QWETU," 181,806,257.69 "," 302,871,777.75 "," 1,890,899,120.16 "," 185,917,625.33 "," 245,655,189.88 "," 1,683,712,151.25 "," 461,509,965.44 "," 51,299,825.20 "," 381,725,362.35 "," 90,472,204.17 ",
2020,RACHUONYO TEACHERS," 9,773,800.00 "," 15,267,226.00 "," 113,181,072.00 "," 6,342,920.00 "," 9,316,707.00 "," 104,355,091.00 "," 15,267,226.00 "," 4,382,067.00 "," 14,733,691.00 "," 85,208,165.00 ",
2020,SAFARICOM," 1,322,726,090.00 "," 335,304,358.00 "," 6,050,263,820.00 "," 120,156,223.00 "," 697,504,328.00 "," 6,031,945,040.00 "," 1,596,059,911.00 "," 582,247,525.00 "," 779,737,432.00 "," 907,550,066.00 ",
2020,SHERIA," 30,151,476.10 "," 451,543,613.00 "," 5,971,565,621.51 "," 175,370,446.00 "," 935,557,499.59 "," 4,832,786,840.04 "," 451,543,613.00 "," 144,324,065.03 "," 825,233,812.96 "," 272,312,671.08 ",
2020,SHIRIKA DT," 1,963,065.00 "," 707,479,347.52 "," 2,779,889,744.00 "," 67,801,325.17 "," 529,498,326.37 "," 2,788,022,610.14 "," 707,479,347.52 "," 54,886,400.63 "," 421,265,068.61 "," 3,924,901.86 ",
2020,SHOPPERS," 40,263,123.40 "," 66,847,320.68 "," 876,384,100.30 "," 74,446,438.19 "," 443,260,590.66 "," 393,132,343.23 "," 66,847,320.68 ","-278,704,458.81 "," 75,469,219.57 "," 621,882,504.37 ",
2020,SIMBA CHAI," 21,255,306.00 "," 164,170,752.82 "," 1,017,998,978.62 "," 38,356,159.71 "," 282,085,090.25 "," 737,304,331.88 "," 164,170,752.82 "," 65,291,834.76 "," 194,021,936.00 "," 31,977,599.67 ",
2020,SIRAJI," 101,856.00 "," 70,637,404.83 "," 335,400,082.30 "," 39,449,692.06 "," 83,106,752.92 "," 347,477,602.81 "," 70,637,404.83 "," 18,318,274.25 "," 67,504,153.87 "," 54,856,621.74 ",
2020,SKYLINE," 11,989,720.00 "," 342,266,577.85 "," 1,058,979,646.61 "," 116,380,729.22 "," 296,823,825.27 "," 1,324,016,663.23 "," 342,266,577.85 "," 97,873,260.03 "," 226,865,939.87 "," 111,422,005.53 ",
2020,SMART CHAMPION," 13,824,180.00 "," 11,617,019.59 "," 292,711,323.98 "," 29,010,856.73 "," 80,439,444.14 "," 189,017,962.09 "," 22,121,693.59 "," 17,690,231.77 "," 61,223,649.34 "," 36,660,497.04 ",
2020,SMARTLIFE DT," 49,371,992.00 "," 106,866,019.00 "," 998,793,551.00 "," 40,384,509.00 "," 195,067,574.00 "," 831,360,956.00 "," 136,736,994.00 "," 3,219,198.00 "," 118,013,490.00 "," 48,075,078.00 ",
2020,SOLUTION," 186,616,670.76 "," 319,551,741.15 "," 4,710,378,789.00 "," 403,081,409.74 "," 603,830,019.88 "," 3,924,732,624.84 "," 506,168,411.91 "," 533,691,093.86 "," 1,091,085,109.18 "," 146,389,949.50 ",
2020,SOTICO," 49,120,054.80 "," 27,687,159.28 "," 170,698,863.00 "," 18,449,210.16 "," 39,578,415.00 "," 154,358,421.00 "," 76,807,214.08 "," 187,873.03 "," 35,789,242.74 "," 4,913,442.17 ",
2020,SOUTHERN STAR," 123,123,730.94 "," 212,897,093.70 "," 926,230,870.80 "," 120,721,146.03 "," 169,728,569.10 "," 889,843,233.85 "," 255,285,866.74 "," 9,651,292.61 "," 186,387,630.70 "," 424,346,589.22 ",
2020,STAKE KENYA," 3,379,050.00 "," 151,271.68 "," 119,855,722.56 "," 17,750,131.83 "," 44,748,625.08 "," 148,260,330.30 "," 151,271.68 "," 4,952,001.05 "," 29,418,017.49 "," 17,271,118.11 ",
2020,STAWISHA," 11,995,429.00 "," 23,209,448.86 "," 206,555,660.46 "," 21,897,516.00 "," 62,072,280.99 "," 184,484,867.65 "," 35,204,877.86 "," 15,001,567.57 "," 47,456,571.25 "," 8,994,193.00 ",
2020,STIMA DT," 968,638,210.80 "," 5,216,994,311.49 "," 35,129,023,497.67 "," 1,225,014,163.34 "," 4,810,778,347.57 "," 31,188,264,125.33 "," 5,634,165,036.52 "," 1,602,402,009.47 "," 5,871,197,764.08 "," 1,423,872,194.62 ",
2020,SULUHU," 5,856,604.00 "," 77,599,023.80 "," 724,542,882.27 "," 52,448,096.88 "," 110,961,741.48 "," 581,839,300.68 "," 77,599,023.80 "," 85,302,191.97 "," 155,592,170.08 "," 7,426,658.04 ",
2020,SUPA ," 728,708.00 "," 95,054,710.00 "," 431,144,296.00 "," 29,322,781.00 "," 70,064,100.00 "," 424,100,259.00 "," 95,054,710.00 "," 26,857,442.96 "," 62,022,323.00 "," 16,519,701.66 ",
2020,TABASAMU," 29,697,439.46 "," 130,055,916.90 "," 387,519,764.25 "," 61,356,757.21 "," 165,044,119.43 "," 536,639,675.11 "," 146,524,921.36 "," 44,945,461.81 "," 142,027,495.74 "," 18,556,455.92 ",
2020,TABASURI," 31,740,889.81 "," 80,004,933.98 "," 311,439,484.26 "," 36,969,609.70 "," 53,167,583.98 "," 286,586,819.94 "," 96,314,091.79 "," 13,417,422.75 "," 60,538,270.27 "," 63,517,636.18 ",
2020,TAI," 25,411,919.00 "," 712,021,537.38 "," 2,225,304,760.31 "," 277,097,288.45 "," 693,846,175.16 "," 2,128,444,004.66 "," 722,071,537.38 "," 87,632,225.13 "," 491,913,974.86 "," 754,216,025.60 ",
2020,TAIFA ," 134,759,479.75 "," 1,142,019,564.72 "," 2,079,219,466.89 "," 252,723,353.52 "," 847,033,519.00 "," 2,711,738,235.19 "," 1,276,779,044.47 "," 104,757,631.12 "," 460,204,225.23 "," 132,088,126.76 ",
2020,TAQWA," 11,168.00 "," 407,135,527.04 "," 955,900,858.57 "," 24,588,150.17 "," 137,937,961.00 "," 1,227,536,957.12 "," 407,146,695.04 "," 7,225,701.40 "," 32,413,219.27 "," 106,859,499.01 ",
2020,TARAJI SAVINGS," 50,600,204.18 "," 62,562,837.43 "," 209,919,480.85 "," 39,697,146.64 "," 41,686,760.65 "," 464,659,270.00 "," 85,699,408.61 "," 4,745,635.51 "," 69,794,739.00 "," 13,677,201.36 ",
2020,TELEPOST," 824,243,349.00 "," 88,786,605.71 "," 309,992,218.00 "," 43,116,431.62 ","-1,033,082,900.82 "," 452,779,041.16 "," 88,786,605.71 "," 165,884,213.13 "," 221,297,917.76 "," 146,332,751.25 ",
2020,TEMBO," 216,687.40 "," 781,567.35 "," 2,564,682.81 "," 70,255.34 "," 373,603.18 "," 2,514,498.70 "," 792,538.26 "," 110,537.62 "," 481,966.13 "," 149,124,489.45 ",
2020,TENHOS ," 1,299,518.00 "," 28,640,632.47 "," 194,806,412.00 "," 34,457,821.81 "," 75,158,760.84 "," 189,266,933.23 "," 28,640,632.47 "," 25,885.09 "," 49,290,598.40 "," 19,367,363.21 ",
2020,THAMANI," 2,538,278.50 "," 291,476,661.62 "," 297,168,176.86 "," 65,956,177.60 "," 120,254,279.81 "," 407,354,550.46 "," 294,014,940.12 "," 1,263,277.55 "," 96,608,702.49 "," 91,908,858.86 ",
2020,THE APPLE," 11,253,872.45 "," 18,181,048.29 "," 60,449,889.30 "," 13,119,920.80 "," 34,217,215.65 "," 42,969,469.79 "," 25,844,140.74 "," 5,924,306.49 "," 20,320,045.22 "," 26,804,678.31 ",
2020,THE NOBLE," 114,206,317.00 "," 326,930,051.00 "," 2,021,303,439.00 "," 199,505,818.40 "," 436,268,385.00 "," 1,936,963,996.00 "," 440,921,868.00 "," 44,779,786.06 "," 441,561,138.42 "," 160,878,780.90 ",
2020,TIMES U," 1,666,216.00 "," 128,636,060.09 "," 662,331,421.78 "," 79,221,675.37 "," 126,720,357.62 "," 575,885,581.34 "," 128,636,060.09 "," 12,789,785.85 "," 131,501,425.76 "," 182,623,492.70 ",
2020,TOWER ," 159,116,013.85 "," 1,147,461,778.51 "," 12,404,851,362.96 "," 418,930,341.65 "," 1,529,954,160.24 "," 10,631,364,001.99 "," 1,235,446,356.51 "," 386,219,191.30 "," 2,069,284,973.80 "," 418,449,126.22 ",
2020,TRANS NATION," 95,470,902.19 "," 413,327,710.77 "," 6,242,188,381.74 "," 371,160,514.79 "," 758,403,420.46 "," 4,800,648,323.34 "," 453,327,710.77 "," 207,836,968.65 "," 1,235,689,390.25 "," 437,029,131.00 ",
2020,TRANS NATIONAL TIMES," 285,174,657.95 "," 142,635,758.63 "," 1,014,530,453.57 "," 137,676,993.09 "," 252,521,859.08 "," 1,148,547,666.87 "," 427,810,416.58 "," 22,243,839.80 "," 247,552,357.97 "," 38,597,537.37 ",
2020,TRANSCOUNTIES," 4,219,411.40 "," 81,473,385.95 "," 117,921,272.40 "," 17,309,536.32 "," 36,744,898.18 "," 142,919,972.01 "," 81,473,385.95 "," 5,392,259.45 "," 24,121,883.47 "," 27,311,635.96 ",
2020,TRANS-ELITE COUNTY," 499,550,998.00 "," 87,935,100.00 "," 620,861,411.00 "," 32,578,538.00 "," 215,594,668.00 "," 679,488,581.00 "," 585,564,432.00 "," 53,346,027.00 "," 178,058,835.00 "," 62,095,987.30 ",
2020,UCHONGAJI ," 544,417.00 "," 13,132,344.41 "," 41,166,493.64 "," 4,793,168.90 ","-7,619,719.02 "," 39,883,606.43 "," 13,132,344.41 ","-1,368,421.62 "," 4,015,441.46 "," 18,368,243.33 ",
2020,UFANISI DT," 18,592,334.00 "," 47,450,627.00 "," 262,962,476.00 "," 19,368,319.00 "," 44,385,534.00 "," 239,991,098.00 "," 64,582,561.00 "," 9,325,195.00 "," 49,244,233.00 "," 5,295,277.65 ",
2020,UKRISTO NA UFANISI," 15,677,321.64 "," 205,502,466.79 "," 1,459,687,203.84 "," 101,063,163.07 "," 215,586,588.88 "," 1,397,885,437.92 "," 205,814,753.79 "," 51,138,881.29 "," 196,867,982.45 "," 321,687,971.00 ",
2020,UKULIMA," 361,476,958.41 "," 346,471,130.58 "," 10,493,810,092.38 "," 585,573,471.25 "," 1,683,662,466.54 "," 9,123,135,756.74 "," 697,884,799.24 "," 870,091,237.72 "," 1,556,938,288.93 "," 438,732,938.72 ",
2020,UNAITAS," 519,522,979.67 "," 1,039,828,863.20 "," 14,089,585,763.36 "," 1,239,560,729.02 "," 4,851,459,090.88 "," 8,920,046,208.93 "," 1,365,759,960.20 "," 720,267,590.67 "," 2,386,168,481.49 "," 1,172,042,785.04 ",
2020,UNI-COUNTY," 540,356.95 "," 27,761,866.93 "," 54,715,717.86 "," 8,543,901.52 "," 20,035,046.46 "," 80,367,737.85 "," 27,761,866.93 "," 5,790,588.01 "," 15,228,859.84 "," 247,686.85 ",
2020,UNISON," 5,171,180.00 "," 310,875,336.01 "," 3,768,652,260.98 "," 203,719,584.22 "," 339,220,858.25 "," 3,082,989,501.23 "," 316,046,516.01 "," 101,540,884.29 "," 617,509,611.75 "," 53,284,246.96 ",
2020,UNITED NATIONS," 23,901,430.56 "," 5,697,207,831.90 "," 8,437,444,898.10 "," 198,517,465.01 "," 2,062,089,529.25 "," 10,668,158,061.42 "," 5,697,207,831.90 "," 435,617,475.47 "," 1,605,599,880.79 "," 265,189,383.94 ",
2020,UNIVERSAL TRADERS," 24,144,223.00 "," 109,385,391.68 "," 1,165,627,941.59 "," 117,837,268.03 "," 267,193,502.93 "," 743,777,365.61 "," 109,385,391.68 "," 48,332,936.15 "," 220,160,768.31 "," 149,348,058.03 ",
2020,USHURU," 90,423,238.00 "," 1,059,655,350.07 "," 3,276,566,401.40 "," 74,141,125.07 "," 443,829,736.88 "," 3,863,335,049.60 "," 1,114,789,432.07 "," 393,201,391.90 "," 482,290,216.92 "," 40,931,075.95 ",
2020,VIHIGA COUNTY," 514,224.00 "," 24,760,789.00 "," 21,773,360.00 "," 12,457,531.00 "," 20,929,832.00 "," 32,501,440.00 "," 24,760,789.00 "," 1,356,635.00 "," 15,011,404.00 "," 3,691,566.05 ",
2020,VIKTAS," 29,600,998.00 "," 17,025,095.08 "," 232,258,344.00 "," 19,734,114.48 "," 40,180,621.87 "," 42,490,600.72 "," 41,503,636.35 "," 21,114,089.79 "," 45,148,732.55 "," 17,247,923.18 ",
2020,VISION AFRICA," 293,020.64 "," 40,684,213.06 "," 367,645,848.98 "," 32,422,726.60 "," 84,051,405.56 "," 298,782,621.35 "," 40,684,213.06 "," 19,210,015.57 "," 63,720,139.64 "," 9,257,302.02 ",
2020,VISION POINT," 26,606,943.80 "," 202,868,480.24 "," 257,405,749.04 "," 166,375,514.04 "," 73,988,621.24 "," 412,664,419.50 "," 202,868,480.24 ","-63,188,071.06 "," 132,281,336.64 "," 21,034,234.52 ",
2020,WAKENYA PAMOJA," 149,932,859.45 "," 349,638,479.00 "," 792,405,790.61 "," 254,256,614.36 "," 376,103,504.97 "," 797,525,915.13 "," 349,638,479.00 "," 13,165,916.13 "," 379,359,296.32 "," 315,977,733.25 ",
2020,WAKULIMA COMMERCIAL," 56,334,789.57 "," 62,533,131.97 "," 478,432,629.21 "," 32,522,663.20 "," 104,990,635.56 "," 432,703,447.34 "," 111,318,051.54 "," 37,002,271.62 "," 88,285,959.54 "," 54,696,732.39 ",
2020,WANAANGA," 21,245,366.40 "," 222,352,577.27 "," 949,157,336.43 "," 56,740,499.77 "," 161,379,240.60 "," 1,054,850,300.68 "," 222,352,577.27 "," 1,699,145.60 "," 187,359,651.50 "," 47,204,307.78 ",
2020,WANANCHI," 484,770,302.48 "," 156,713,109.57 "," 766,445,318.70 "," 139,380,216.77 ","-189,334,086.07 "," 946,509,321.55 "," 156,713,109.57 "," 27,034,599.96 "," 221,996,856.54 "," 200,179,087.47 ",
2020,WANANDEGE," 15,412,540.00 "," 143,568,279.49 "," 959,859,811.94 "," 97,608,247.53 "," 246,657,481.68 "," 1,098,300,749.04 "," 143,568,279.49 "," 68,045,967.51 "," 179,593,203.13 "," 89,254,685.26 ",
2020,WASHA," 16,738,064.40 "," 31,396,382.98 "," 207,093,162.25 "," 13,759,015.06 "," 27,448,717.04 "," 198,727,844.19 "," 44,005,489.08 "," 4,587,563.62 "," 41,127,654.90 "," 9,612,334.14 ",
2020,WAUMINI," 42,221,589.80 "," 846,541,816.66 "," 4,256,163,152.79 "," 168,819,628.59 "," 688,168,839.69 "," 4,105,219,971.24 "," 846,541,816.66 "," 378,568,189.65 "," 655,668,701.87 "," 611,051,981.79 ",
2020,WEVARSITY," 738,244.00 "," 13,176,981.26 "," 378,392,943.14 "," 32,405,720.91 "," 73,108,136.71 "," 296,968,011.89 "," 13,176,981.26 "," 4,840,955.22 "," 74,780,320.47 "," 9,632,724.18 ",
2020,WINAS," 71,776,556.68 "," 559,956,007.64 "," 7,048,005,091.06 "," 219,029,097.08 "," 1,959,413,818.44 "," 4,350,777,417.05 "," 631,732,564.32 "," 73,357,367.18 "," 1,287,550,802.13 "," 123,894,400.89 ",
2020,YETU," 108,417,035.00 "," 1,226,316,816.57 "," 2,983,656,625.90 "," 152,230,345.23 "," 943,214,689.98 "," 2,600,095,208.40 "," 1,296,316,816.57 "," 173,259,567.95 "," 526,193,190.76 "," 678,539,171.00 ",
2021,2NK," 24,549,083.19 ","119,688,972.55","712,918,975.71","37,074,988.80"," 182,368,421.60 ","712,245,046.25"," 139,125,336.74 ","57,185,048.48","86,117,530.44"," 81,454,840.03 ",
2021,ACUMEN," 37,930,387.08 ","18,872,807.00","312,279,513.00","20,870,419.28"," 53,590,891.07 ","296,337,292.38"," 56,687,339.08 ","16,840,214.72","46,322,756.00"," 14,571,256.17 ",
2021,AFYA," 1,491,419,892.00 ","2,569,761,530.68","13,400,151,739.22","961,772,797.01"," 2,145,520,745.02 ","15,613,664,518.25"," 3,052,950,236.18 ","939,007,346.87","2,383,825,138.70"," 385,588,389.93 ",
2021,AGROCHEM," 2,264,116.00 ","30,638,981.00","114,587,764.92","9,686,514.27"," 46,404,037.79 ","102,003,840.25"," 30,638,981.00 ","1,621,807.79","23,812,332.00"," 6,591,093.07 ",
2021,AINABKOI RURAL," 1,923,590.00 ","7,415,417.00","10,770,290.00","3,174,971.77"," 31,261,373.41 ","54,243,545.59"," 7,415,417.00 ","1,867,359.04","5,777,150.22"," 6,019,462.30 ",
2021,AIRPORTS," 5,588,170.00 ","154,061,631.81","740,356,426.49","39,276,741.91"," 167,311,617.20 ","656,480,094.38"," 154,061,631.81 ","34,007,582.46","147,422,038.84"," 34,919,123.45 ",
2021,AMICA," 381,355,359.00 ","730,355,399.55","4,329,137,972.26","479,294,759.57","-208,204,742.16 ","4,328,966,331.39"," 730,355,399.55 ","231,594,110.26","966,206,125.35"," 1,199,860,315.12 ",
2021,AMMAR," 330,679.37 ","62,849,394.60","150,455,355.81","15,766,655.79"," 49,789,135.68 ","147,542,483.33"," 62,916,073.97 ","4,247,905.23","27,764,950.62"," 32,709,824.12 ",
2021,ARDHI, -   ,"212,808,494.25","1,798,028,746.72","98,090,608.22"," 401,148,371.20 ","1,719,744,667.01"," 212,808,494.25 ","74,044,283.13","266,516,132.21"," 10,779,108.34 ",
2021,ASILI ," 284,085,246.40 ","158,814,370.00","1,452,459,087.43","79,110,203.47"," 531,346,510.04 ","1,720,235,206.75"," 411,377,322.67 ","138,501,792.98","273,527,823.66"," 10,758,865.42 ",
2021,AZIMA ," 86,342,906.53 ","360,145,955.76","1,241,952,169.66","57,998,066.28"," 512,086,707.99 ","1,025,635,720.10"," 360,145,955.76 ","62,146,125.98","259,803,077.50"," 61,616,099.28 ",
2021,BANDARI ," 1,993,769,791.00 ","862,848,333.37","7,389,972,464.75","412,688,725.01"," 2,449,751,823.76 ","6,987,339,615.11"," 2,334,732,255.90 ","416,507,191.54","1,389,864,969.00"," 107,425,186.60 ",
2021,BARAKA," 264,500.00 ","91,202,014.21","200,185,827.72","47,302,050.89"," 128,906,663.87 ","244,046,975.06"," 91,202,014.21 ","11,696,699.15","63,996,574.42"," 2,676,205.77 ",
2021,BARATON ," 10,153,984.00 ","43,376,929.16","122,955,803.13","11,316,405.73"," 47,447,706.81 ","112,913,323.92"," 53,376,929.16 ","7,800,571.02","28,432,700.09"," 861,959.75 ",
2021,BIASHARA," 67,287,080.62 ","234,568,421.00","2,132,364,069.00","155,783,711.00"," 732,911,666.40 ","1,558,380,988.70"," 257,654,966.02 ","174,152,051.00","431,378,076.00"," 361,707,202.00 ",
2021,BIASHARA TOSHA," 3,986,203.97 ","15,101,967.71","56,545,829.93","8,944,445.96"," 31,683,741.84 ","43,277,250.41"," 19,082,671.68 ","4,234,590.78","14,717,350.74"," 1,792,234.65 ",
2021,BI-HIGH," 8,432,450.37 ","18,175,711.57","400,967,496.09","13,635,620.62"," 134,182,815.63 ","446,348,860.74"," 18,175,711.57 ","27,916,933.75","50,097,475.90"," 18,299,689.16 ",
2021,BINGWA," 50,802,286.80 ","2,405,872,574.90","3,884,743,775.50","332,870,748.92"," 2,720,651,701.30 ","3,250,454,648.50"," 2,456,674,861.70 ","232,549,822.02","903,350,347.30"," 860,997,961.06 ",
2021,BORESHA SACCO," 336,384,717.00 ","816,328,090.00","7,392,011,278.00","557,476,755.00"," 1,486,729,484.00 ","6,206,766,913.00"," 1,093,170,042.00 ","255,489,470.00","1,320,674,684.00"," 857,514,075.69 ",
2021,CAPITAL," 20,266,240.00 ","749,884,847.24","3,244,146,208.55","357,052,481.95"," 514,860,937.06 ","3,202,108,419.11"," 749,884,847.24 ","48,112,331.44","669,262,704.80"," 698,420,415.73 ",
2021,CENTENARY ," 4,118,000.00 ","384,583,406.00","961,936,987.00","52,285,959.96"," 253,813,466.00 ","956,594,403.00"," 384,701,406.00 ","33,097,400.21","167,811,331.03"," 127,289,266.35 ",
2021,CHAI," 154,575,973.70 ","494,876,416.89","3,614,438,125.02","273,787,205.22"," 890,033,398.16 ","3,004,975,316.05"," 587,224,170.29 ","49,580,151.87","634,263,282.62"," 72,171,125.40 ",
2021,CHUKA UNIVERSITY," 5,700.24 ","34,016.31","295,981.65","4,096.25"," 87,194.25 ","221,494.26"," 39,716.55 ","40,116.08","46,844.14"," 1,438,235.00 ",
